location,LAT,LON,Eng_Location
東京都杉並区本天沼３,35.713867,139.6229,"3 Chome Honamanuma, Suginami City, Tokyo 167-0031, Japan"
東京都港区南青山４,35.665207,139.71858,"4 Chome Minamiaoyama, Minato City, Tokyo 107-0062, Japan"
東京都練馬区石神井町６,35.741272,139.59996,"6 Chome Shakujiimachi, Nerima City, Tokyo 177-0041, Japan"
東京都世田谷区上用賀５,35.629936,139.62799,"5 Chome Kamiyoga, Setagaya City, Tokyo 158-0098, Japan"
東京都足立区西伊興３,35.797756,139.77734,"3 Chome Nishiiko, Adachi City, Tokyo 121-0824, Japan"
東京都杉並区松ノ木２,35.69114,139.6433,"2 Chome Matsunoki, Suginami City, Tokyo 166-0014, Japan"
東京都品川区東大井６,35.601837,139.73518,"6 Chome Higashioi, Shinagawa City, Tokyo 140-0011, Japan"
東京都大田区北馬込２,35.598484,139.70964,"2 Chome Kitamagome, Ota City, Tokyo 143-0021, Japan"
東京都江東区東陽６,35.67492,139.81442,"6 Chome Toyo, Koto City, Tokyo 135-0016, Japan"
東京都目黒区大橋２,35.65322,139.6873,"2 Chome Ohashi, Meguro City, Tokyo 153-0044, Japan"
東京都大田区上池台４,35.597195,139.70071,"4 Chome Kamiikedai, Ota City, Tokyo 145-0064, Japan"
東京都世田谷区弦巻４,35.63475,139.64139,"4 Chome Tsurumaki, Setagaya City, Tokyo 154-0016, Japan"
東京都江東区豊洲２,35.655373,139.79141,"2 Chome Toyosu, Koto City, Tokyo 135-0061, Japan"
東京都葛飾区東金町２,35.77334,139.86816,"2 Chome Higashikanamachi, Katsushika City, Tokyo 125-0041, Japan"
東京都世田谷区八幡山２,35.660866,139.61652,"2 Chome Hachimanyama, Setagaya City, Tokyo 156-0056, Japan"
東京都葛飾区東水元５,35.791824,139.8656,"5 Chome Higashimizumoto, Katsushika City, Tokyo 125-0033, Japan"
東京都豊島区池袋本町３,35.74408,139.7122,"3 Chome Ikebukurohoncho, Toshima City, Tokyo 170-0011, Japan"
東京都練馬区春日町３,35.750217,139.64201,"3 Chome Kasugacho, Nerima City, Tokyo 179-0074, Japan"
東京都江戸川区平井２,35.70098,139.84512,"2 Chome Hirai, Edogawa City, Tokyo 132-0035, Japan"
東京都板橋区大山東町,35.74954,139.70581,"Oyamahigashicho, Itabashi City, Tokyo 173-0014, Japan"
東京都荒川区町屋４,35.74781,139.77863,"4 Chome Machiya, Arakawa City, Tokyo 116-0001, Japan"
東京都台東区東上野２,35.709473,139.77959,"2 Chome Higashiueno, Taito City, Tokyo 110-0015, Japan"
東京都板橋区泉町,35.766968,139.70071,"Izumicho, Itabashi City, Tokyo 174-0055, Japan"
東京都品川区東五反田２,35.62339,139.7288,"2 Chome Higashigotanda, Shinagawa City, Tokyo 141-0022, Japan"
東京都文京区小石川３,35.7132,139.74669,"3 Chome Koishikawa, Bunkyo City, Tokyo 112-0002, Japan"
東京都豊島区目白３,35.723167,139.70581,"3 Chome Mejiro, Toshima City, Tokyo 171-0031, Japan"
東京都杉並区西荻南３,35.70221,139.60251,"3 Chome Nishiogiminami, Suginami City, Tokyo 167-0053, Japan"
東京都葛飾区東水元６,35.792583,139.86177,"6 Chome Higashimizumoto, Katsushika City, Tokyo 125-0033, Japan"
東京都足立区保木間５,35.803425,139.80292,"5 Chome Hokima, Adachi City, Tokyo 121-0064, Japan"
東京都練馬区高野台３,35.744953,139.61334,"3 Chome Takanodai, Nerima City, Tokyo 177-0033, Japan"
東京都江東区新大橋２,35.68896,139.79428,"2 Chome Shinohashi, Koto City, Tokyo 135-0007, Japan"
東京都千代田区神田佐久間町３,35.69806,139.7783,"3 Chome Kanda Sakumacho, Chiyoda City, Tokyo 101-0025, Japan"
東京都葛飾区東新小岩２,35.72595,139.8688,"2 Chome Higashishinkoiwa, Katsushika City, Tokyo 124-0023, Japan"
東京都品川区東大井１,35.60434,139.7486,"1 Chome Higashioi, Shinagawa City, Tokyo 140-0011, Japan"
東京都江東区毛利１,35.692146,139.81442,"1 Chome Mori, Koto City, Tokyo 135-0001, Japan"
東京都杉並区久我山４,35.691734,139.59358,"4 Chome Kugayama, Suginami City, Tokyo 168-0082, Japan"
東京都練馬区旭町１,35.765102,139.62354,"1 Chome Asahicho, Nerima City, Tokyo 179-0071, Japan"
東京都杉並区浜田山１,35.67798,139.63054,"1 Chome Hamadayama, Suginami City, Tokyo 168-0065, Japan"
東京都文京区白山１,35.719204,139.75307,"1 Chome Hakusan, Bunkyo City, Tokyo 113-0001, Japan"
東京都足立区南花畑４,35.796326,139.81955,"4 Chome Minamihanahata, Adachi City, Tokyo 121-0062, Japan"
東京都千代田区二番町,35.686153,139.73647,"Nibancho, Chiyoda City, Tokyo 102-0084, Japan"
東京都練馬区中村北２,35.735836,139.6433,"2 Chome Nakamurakita, Nerima City, Tokyo 176-0023, Japan"
東京都中野区丸山２,35.724537,139.65222,"2 Chome Maruyama, Nakano City, Tokyo 165-0021, Japan"
東京都足立区本木１,35.759747,139.78694,"1 Chome Motoki, Adachi City, Tokyo 123-0853, Japan"
東京都世田谷区祖師谷６,35.655098,139.60506,"6 Chome Soshigaya, Setagaya City, Tokyo 157-0072, Japan"
東京都大田区羽田１,35.550907,139.74284,"1 Chome Haneda, Ota City, Tokyo 144-0043, Japan"
東京都荒川区東日暮里２,35.729725,139.78502,"2 Chome Higashinippori, Arakawa City, Tokyo 116-0014, Japan"
東京都品川区西品川３,35.615635,139.72592,"3 Chome Nishishinagawa, Shinagawa City, Tokyo 141-0033, Japan"
東京都台東区谷中３,35.726784,139.76553,"3 Chome Yanaka, Taito City, Tokyo 110-0001, Japan"
東京都足立区谷中２,35.776215,139.83234,"2 Chome Yanaka, Adachi City, Tokyo 120-0006, Japan"
東京都葛飾区高砂６,35.753563,139.86177,"6 Chome Takasago, Katsushika City, Tokyo 125-0054, Japan"
東京都葛飾区東堀切３,35.754677,139.83873,"3 Chome Higashihorikiri, Katsushika City, Tokyo 124-0004, Japan"
東京都中央区日本橋小網町,35.682438,139.78087,"Nihonbashikoamicho, Chuo City, Tokyo 103-0016, Japan"
東京都葛飾区細田３,35.742344,139.86816,"3 Chome Hosoda, Katsushika City, Tokyo 124-0021, Japan"
東京都杉並区久我山３,35.68735,139.59549,"3 Chome Kugayama, Suginami City, Tokyo 168-0082, Japan"
東京都世田谷区上祖師谷３,35.6547,139.60123,"3 Chome Kamisoshigaya, Setagaya City, Tokyo 157-0065, Japan"
東京都千代田区平河町２,35.680805,139.7403,"2 Chome Hirakawacho, Chiyoda City, Tokyo 102-0093, Japan"
東京都世田谷区若林５,35.649136,139.6586,"5 Chome Wakabayashi, Setagaya City, Tokyo 154-0023, Japan"
東京都江戸川区東小岩２,35.72699,139.89441,"2 Chome Higashikoiwa, Edogawa City, Tokyo 133-0052, Japan"
東京都新宿区富久町,35.6935,139.71475,"Tomihisacho, Shinjuku City, Tokyo 162-0067, Japan"
東京都豊島区高松１,35.735924,139.69975,"1 Chome Takamatsu, Toshima City, Tokyo 171-0042, Japan"
東京都江戸川区東葛西１,35.671135,139.87968,"1 Chome Higashikasai, Edogawa City, Tokyo 134-0084, Japan"
東京都品川区南品川３,35.608868,139.74413,"3 Chome Minamishinagawa, Shinagawa City, Tokyo 140-0004, Japan"
東京都渋谷区東２,35.653587,139.70964,"2 Chome Higashi, Shibuya City, Tokyo 150-0011, Japan"
東京都世田谷区鎌田１,35.615505,139.6178,"1 Chome Kamata, Setagaya City, Tokyo 157-0077, Japan"
東京都文京区白山５,35.723404,139.74924,"5 Chome Hakusan, Bunkyo City, Tokyo 112-0001, Japan"
東京都世田谷区南烏山４,35.67012,139.60251,"4 Chome Minamikarasuyama, Setagaya City, Tokyo 157-0062, Japan"
東京都練馬区土支田４,35.767857,139.61334,"4 Chome Doshida, Nerima City, Tokyo 179-0076, Japan"
東京都江戸川区大杉５,35.709686,139.8784,"5 Chome Osugi, Edogawa City, Tokyo 132-0022, Japan"
東京都世田谷区祖師谷３,35.64478,139.60506,"3 Chome Soshigaya, Setagaya City, Tokyo 157-0072, Japan"
東京都中野区中央５,35.699867,139.66498,"5 Chome Central, Nakano City, Tokyo 164-0011, Japan"
東京都世田谷区経堂２,35.652634,139.6331,"2 Chome Kyodo, Setagaya City, Tokyo 156-0052, Japan"
東京都北区赤羽２,35.78016,139.72498,"2 Chome Akabane, Kita City, Tokyo 115-0045, Japan"
東京都墨田区八広３,35.719078,139.82722,"3 Chome Yahiro, Sumida City, Tokyo 131-0041, Japan"
東京都足立区大谷田５,35.783558,139.84065,"5 Chome Oyata, Adachi City, Tokyo 120-0001, Japan"
東京都江戸川区江戸川５,35.67465,139.88417,"5 Chome Edogawa, Edogawa City, Tokyo 134-0013, Japan"
東京都足立区扇３,35.77048,139.77223,"3 Chome Ogi, Adachi City, Tokyo 123-0873, Japan"
東京都練馬区南田中３,35.738163,139.6178,"3 Chome Minamitanaka, Nerima City, Tokyo 177-0035, Japan"
東京都品川区大崎３,35.61946,139.72401,"3 Chome Osaki, Shinagawa City, Tokyo 141-0032, Japan"
東京都杉並区西荻北４,35.70829,139.59486,"4 Chome Nishiogikita, Suginami City, Tokyo 167-0042, Japan"
東京都中野区野方６,35.72173,139.65096,"6 Chome Nogata, Nakano City, Tokyo 165-0027, Japan"
東京都練馬区豊玉中１,35.730938,139.66243,"1 Chome Toyotamanaka, Nerima City, Tokyo 176-0013, Japan"
東京都練馬区高野台４,35.74796,139.61652,"4 Chome Takanodai, Nerima City, Tokyo 177-0033, Japan"
東京都荒川区荒川５,35.738758,139.77608,"5 Chome Arakawa, Arakawa City, Tokyo 116-0002, Japan"
東京都台東区上野６,35.709656,139.77576,"6 Chome Ueno, Taito City, Tokyo 110-0005, Japan"
東京都江戸川区江戸川１,35.688763,139.90659,"1 Chome Edogawa, Edogawa City, Tokyo 132-0013, Japan"
東京都大田区南雪谷２,35.591805,139.68156,"2 Chome Minamiyukigaya, Ota City, Tokyo 145-0066, Japan"
東京都世田谷区用賀３,35.63009,139.63692,"3 Chome Yoga, Setagaya City, Tokyo 158-0097, Japan"
東京都杉並区浜田山３,35.682053,139.62927,"3 Chome Hamadayama, Suginami City, Tokyo 168-0065, Japan"
東京都荒川区西尾久７,35.74942,139.7569,"7 Chome Nishiogu, Arakawa City, Tokyo 116-0011, Japan"
東京都品川区西五反田１,35.62469,139.72273,"1 Chome Nishigotanda, Shinagawa City, Tokyo 141-0031, Japan"
東京都世田谷区成城８,35.64755,139.59486,"8 Chome Seijo, Setagaya City, Tokyo 157-0066, Japan"
東京都港区港南２,35.62756,139.74348,"2 Chome Konan, Minato City, Tokyo 108-0075, Japan"
東京都台東区下谷１,35.719105,139.78214,"1 Chome Shitaya, Taito City, Tokyo 110-0004, Japan"
東京都足立区古千谷本町３,35.80871,139.77608,"3 Chome Kojiyahoncho, Adachi City, Tokyo 121-0832, Japan"
東京都足立区梅田５,35.768875,139.79396,"5 Chome Umeda, Adachi City, Tokyo 123-0851, Japan"
東京都足立区舎人６,35.81326,139.76457,"6 Chome Toneri, Adachi City, Tokyo 121-0831, Japan"
東京都目黒区東山３,35.649582,139.6854,"3 Chome Higashiyama, Meguro City, Tokyo 153-0043, Japan"
東京都足立区千住東２,35.74583,139.80803,"2 Chome Senjuazuma, Adachi City, Tokyo 120-0025, Japan"
東京都台東区浅草１,35.712177,139.79492,"1 Chome Asakusa, Taito City, Tokyo 111-0032, Japan"
東京都葛飾区亀有２,35.760433,139.85025,"2 Chome Kameari, Katsushika City, Tokyo 125-0061, Japan"
東京都豊島区要町２,35.73638,139.69305,"2 Chome Kanamecho, Toshima City, Tokyo 171-0043, Japan"
東京都文京区白山２,35.717667,139.74924,"2 Chome Hakusan, Bunkyo City, Tokyo 112-0001, Japan"
東京都杉並区方南２,35.68354,139.6586,"2 Chome Honan, Suginami City, Tokyo 168-0062, Japan"
東京都葛飾区西水元１,35.782238,139.85025,"1 Chome Nishimizumoto, Katsushika City, Tokyo 125-0031, Japan"
東京都足立区竹の塚４,35.79386,139.79909,"4 Chome Takenotsuka, Adachi City, Tokyo 121-0813, Japan"
東京都杉並区下井草４,35.72181,139.61844,"4 Chome Shimoigusa, Suginami City, Tokyo 167-0022, Japan"
東京都台東区台東２,35.70322,139.7783,"2 Chome Taito, Taito City, Tokyo 110-0016, Japan"
東京都足立区千住緑町２,35.74554,139.79013,"2 Chome Senjumidoricho, Adachi City, Tokyo 120-0044, Japan"
東京都渋谷区代官山町,35.650547,139.70422,"Daikanyamacho, Shibuya City, Tokyo 150-0034, Japan"
東京都世田谷区千歳台４,35.6564,139.61397,"4 Chome Chitosedai, Setagaya City, Tokyo 157-0071, Japan"
東京都世田谷区上北沢１,35.662167,139.62544,"1 Chome Kamikitazawa, Setagaya City, Tokyo 156-0057, Japan"
東京都千代田区一番町,35.687057,139.74158,"Ichibancho, Chiyoda City, Tokyo 102-0082, Japan"
東京都世田谷区等々力８,35.61508,139.65096,"8 Chome Todoroki, Setagaya City, Tokyo 158-0082, Japan"
東京都江戸川区東葛西６,35.662067,139.87712,"6 Chome Higashikasai, Edogawa City, Tokyo 134-0084, Japan"
東京都品川区西大井５,35.59811,139.7173,"5 Chome Nishioi, Shinagawa City, Tokyo 140-0015, Japan"
東京都足立区西竹の塚２,35.796005,139.79013,"2 Chome Nishitakenotsuka, Adachi City, Tokyo 121-0822, Japan"
東京都台東区竜泉３,35.725914,139.7927,"3 Chome Ryusen, Taito City, Tokyo 110-0012, Japan"
東京都江東区三好３,35.68011,139.80516,"3 Chome Miyoshi, Koto City, Tokyo 135-0022, Japan"
東京都足立区千住旭町,35.74876,139.80675,"Senjuasahicho, Adachi City, Tokyo 120-0026, Japan"
東京都大田区東糀谷２,35.554993,139.74158,"2 Chome Higashikojiya, Ota City, Tokyo 144-0033, Japan"
東京都江戸川区東葛西５,35.665516,139.87712,"5 Chome Higashikasai, Edogawa City, Tokyo 134-0084, Japan"
東京都江東区平野２,35.677204,139.80292,"2 Chome Hirano, Koto City, Tokyo 135-0023, Japan"
東京都江戸川区西葛西５,35.666275,139.86177,"5 Chome Nishikasai, Edogawa City, Tokyo 134-0088, Japan"
東京都葛飾区小菅４,35.758224,139.82466,"4 Chome Kosuge, Katsushika City, Tokyo 124-0001, Japan"
東京都葛飾区新宿１,35.758278,139.8592,"1 Chome Niijuku, Katsushika City, Tokyo 125-0051, Japan"
東京都板橋区赤塚新町２,35.77257,139.63852,"2 Chome Akatsukashinmachi, Itabashi City, Tokyo 175-0093, Japan"
東京都江東区常盤２,35.685078,139.79749,"2 Chome Tokiwa, Koto City, Tokyo 135-0006, Japan"
東京都墨田区横川４,35.7043,139.81538,"4 Chome Yokokawa, Sumida City, Tokyo 130-0003, Japan"
東京都北区桐ケ丘２,35.780876,139.70964,"2 Chome Kirigaoka, Kita City, Tokyo 115-0054, Japan"
東京都練馬区石神井町３,35.742184,139.60506,"3 Chome Shakujiimachi, Nerima City, Tokyo 177-0041, Japan"
東京都品川区中延３,35.60818,139.71092,"3 Chome Nakanobu, Shinagawa City, Tokyo 142-0053, Japan"
東京都渋谷区広尾５,35.649654,139.71986,"5 Chome Hiroo, Shibuya City, Tokyo 150-0012, Japan"
東京都荒川区西日暮里４,35.732483,139.76329,"4 Chome Nishinippori, Arakawa City, Tokyo 116-0013, Japan"
東京都港区元麻布２,35.65439,139.7288,"2 Chome Motoazabu, Minato City, Tokyo 106-0046, Japan"
東京都新宿区西落合３,35.72437,139.68028,"3 Chome Nishiochiai, Shinjuku City, Tokyo 161-0031, Japan"
東京都世田谷区北烏山４,35.680157,139.59613,"4 Chome Kitakarasuyama, Setagaya City, Tokyo 157-0061, Japan"
東京都中央区日本橋小舟町,35.68658,139.7783,"Nihonbashikobunacho, Chuo City, Tokyo 103-0024, Japan"
東京都墨田区亀沢２,35.69736,139.80164,"2 Chome Kamezawa, Sumida City, Tokyo 130-0014, Japan"
東京都港区三田４,35.643562,139.73901,"4 Chome Mita, Minato City, Tokyo 108-0073, Japan"
東京都足立区島根２,35.782906,139.80035,"2 Chome Shimane, Adachi City, Tokyo 121-0815, Japan"
東京都江東区豊洲４,35.65468,139.79971,"4 Chome Toyosu, Koto City, Tokyo 135-0061, Japan"
東京都大田区田園調布４,35.59247,139.66179,"4 Chome Denenchofu, Ota City, Tokyo 145-0071, Japan"
東京都杉並区宮前２,35.69308,139.61397,"2 Chome Miyamae, Suginami City, Tokyo 168-0081, Japan"
東京都中央区日本橋浜町２,35.68765,139.78885,"2 Chome Nihonbashihamacho, Chuo City, Tokyo 103-0007, Japan"
東京都練馬区豊玉中４,35.732044,139.65096,"4 Chome Toyotamanaka, Nerima City, Tokyo 176-0013, Japan"
東京都江戸川区篠崎町６,35.70089,139.9053,"6 Chome Shinozakimachi, Edogawa City, Tokyo 133-0061, Japan"
東京都墨田区立花５,35.712894,139.83041,"5 Chome Tachibana, Sumida City, Tokyo 131-0043, Japan"
東京都足立区青井４,35.77568,139.81955,"4 Chome Aoi, Adachi City, Tokyo 121-0012, Japan"
東京都江戸川区上篠崎１,35.716274,139.9021,"1 Chome Kamishinozaki, Edogawa City, Tokyo 133-0054, Japan"
東京都世田谷区松原４,35.661842,139.64458,"4 Chome Matsubara, Setagaya City, Tokyo 156-0043, Japan"
東京都世田谷区野毛３,35.605995,139.63692,"3 Chome Noge, Setagaya City, Tokyo 158-0092, Japan"
東京都足立区綾瀬４,35.765232,139.8221,"4 Chome Ayase, Adachi City, Tokyo 120-0005, Japan"
東京都大田区南雪谷３,35.591557,139.68668,"3 Chome Minamiyukigaya, Ota City, Tokyo 145-0066, Japan"
東京都杉並区高井戸西１,35.68174,139.61142,"1 Chome Takaidonishi, Suginami City, Tokyo 168-0071, Japan"
東京都江東区東砂３,35.6798,139.84386,"3 Chome Higashisuna, Koto City, Tokyo 136-0074, Japan"
東京都中央区晴海５,35.649036,139.77415,"5 Chome Harumi, Chuo City, Tokyo 104-0053, Japan"
東京都江戸川区北篠崎２,35.718822,139.89697,"2 Chome Kitashinozaki, Edogawa City, Tokyo 133-0053, Japan"
東京都北区田端新町３,35.74281,139.76329,"3 Chome Tabatashinmachi, Kita City, Tokyo 114-0012, Japan"
東京都江東区福住２,35.678055,139.79428,"2 Chome Fukuzumi, Koto City, Tokyo 135-0032, Japan"
東京都目黒区目黒本町３,35.622612,139.7004,"3 Chome Megurohoncho, Meguro City, Tokyo 152-0002, Japan"
東京都品川区西大井２,35.59901,139.72241,"2 Chome Nishioi, Shinagawa City, Tokyo 140-0015, Japan"
東京都大田区東矢口２,35.565037,139.70071,"2 Chome Higashiyaguchi, Ota City, Tokyo 146-0094, Japan"
東京都足立区谷在家１,35.786022,139.77097,"1 Chome Yazaike, Adachi City, Tokyo 123-0863, Japan"
東京都目黒区駒場２,35.657223,139.68156,"2 Chome Komaba, Meguro City, Tokyo 153-0041, Japan"
東京都足立区神明３,35.79674,139.8349,"3 Chome Shinmei, Adachi City, Tokyo 121-0051, Japan"
東京都板橋区双葉町,35.758434,139.69943,"Futabacho, Itabashi City, Tokyo 173-0011, Japan"
東京都墨田区立川１,35.69101,139.79941,"1 Chome Tatekawa, Sumida City, Tokyo 130-0023, Japan"
東京都世田谷区鎌田４,35.62275,139.61015,"4 Chome Kamata, Setagaya City, Tokyo 157-0077, Japan"
東京都杉並区永福２,35.673744,139.64139,"2 Chome Eifuku, Suginami City, Tokyo 168-0064, Japan"
東京都足立区西新井７,35.7808,139.77223,"7 Chome Nishiarai, Adachi City, Tokyo 123-0841, Japan"
東京都新宿区市谷山伏町,35.69987,139.72849,"Ichigayayamabushicho, Shinjuku City, Tokyo 162-0857, Japan"
東京都練馬区谷原３,35.753883,139.61844,"3 Chome Yahara, Nerima City, Tokyo 177-0032, Japan"
東京都大田区雪谷大塚町,35.591927,139.67902,"Yukigayaotsukamachi, Ota City, Tokyo 145-0067, Japan"
東京都練馬区高野台２,35.747208,139.62035,"2 Chome Takanodai, Nerima City, Tokyo 177-0033, Japan"
東京都練馬区富士見台１,35.731567,139.62418,"1 Chome Fujimidai, Nerima City, Tokyo 177-0034, Japan"
東京都足立区古千谷本町１,35.802464,139.7748,"1 Chome Kojiyahoncho, Adachi City, Tokyo 121-0832, Japan"
東京都大田区南馬込４,35.58509,139.71347,"4 Chome Minamimagome, Ota City, Tokyo 143-0025, Japan"
東京都足立区西竹の塚１,35.792053,139.78885,"1 Chome Nishitakenotsuka, Adachi City, Tokyo 121-0822, Japan"
東京都足立区足立１,35.762016,139.80548,"1 Chome Adachi, Adachi City, Tokyo 120-0015, Japan"
東京都足立区青井５,35.77756,139.81923,"5 Chome Aoi, Adachi City, Tokyo 121-0012, Japan"
